Bacteria	ko_id	count
Bacteroides cellulosyliticus	K00873	0.001556584603228287
Ruminococcus flavefaciens	K03046	0.001555142708163999
Bacteroides cellulosyliticus	K15255	0.0015545475465117754
Megasphera elasdenii	K11753	0.0015540834426807548
Bacteroides cellulosyliticus	K21575	0.001554016077900526
Fusobacterium necrophorum	K02518	0.0015537232482445208
Mix cultures	K02398	0.001552976283145499
Clostridium cadaveris	K05515	0.0015510614922867325
Fusobacterium necrophorum	K05985	0.0015509888146184479
Fusobacterium necrophorum	K01735	0.0015495475218835829
Megasphera elasdenii	K14652	0.0015492128195959641
Acidaminococcus fermentans	K01928	0.0015491978681018313
Bacteroides cellulosyliticus	K02123	0.0015477691696474177
Agathobacter ruminis	K01624	0.0015469582335368218
Bacteroides uniformis	K19693	0.0015467524433484888
Megasphera elasdenii	K03555	0.0015459806532795552
Agathobacter ruminis	K01756	0.0015454605907973499
Clostridium aminophilim	K17723	0.0015450560785442325
Acidaminococcus fermentans	K00005	0.0015440439060375524
Clostridium aminophilim	K02952	0.00154392329992648
Clostridium aminophilim	K07795	0.0015411285005486402
Clostridium cadaveris	K02926	0.0015408840929101867
Clostridium aminophilim	K09772	0.0015400053445436916
Agathobacter ruminis	K03327	0.0015395021240954476
Clostridium aminophilim	K03531	0.0015379513566639337
Bacteroides cellulosyliticus	K01207	0.0015366920046580585
Clostridium aminophilim	K13626	0.0015346846748624408
Pseudobutyrivibrio sp	K05808	0.00153462829164652
Ruminococcus flavefaciens	K00761	0.0015339434828716904
Prevotella ruminicola	K09760	0.0015335145979573253
Fusobacterium necrophorum	K00615	0.001532766764213603
Butyrivibrio proteoclasticus	K00948	0.0015326431762964531
Agathobacter ruminis	K02391	0.001532615229051547
Agathobacter ruminis	K06603	0.0015314475437530031
Bacteroides uniformis	K22214	0.001530606919348964
Agathobacter ruminis	K01835	0.0015304348206831419
Agathobacter ruminis	K01886	0.0015296740451249701
Acidaminococcus fermentans	K00278	0.0015288480307899689
Megasphera elasdenii	K18303	0.0015280585085504944
Agathobacter ruminis	K02422	0.0015276252799022215
Prevotella ruminicola	K03654	0.0015275003475231537
Butyrivibrio proteoclasticus	K03521	0.0015268747530587632
Clostridium aminophilim	K03601	0.0015268282217241256
Agathobacter ruminis	K03596	0.0015268136811433283
Clostridium cadaveris	K04074	0.0015266624439073911
Ruminococcus flavefaciens	K19824	0.0015259400119357778
Agathobacter ruminis	K05832	0.0015255919320291103
Butyrivibrio proteoclasticus	K03076	0.0015247658671439087
Acidaminococcus fermentans	K09698	0.0015239767053550214
Fusobacterium necrophorum	K00789	0.0015234438737460744
Megasphera elasdenii	K03803	0.0015233438636503443
Agathobacter ruminis	K03217	0.0015220862248123712
Bacteroides uniformis	K07040	0.0015209226845987762
Clostridium aminophilim	K00615	0.0015207274190747568
Fusobacterium necrophorum	K02111	0.0015206748623176423
Acidaminococcus fermentans	K02968	0.0015202858034896348
Clostridium cadaveris	K04043	0.0015200677999167422
Ruminococcus flavefaciens	K04771	0.001519578056217193
Clostridium aminophilim	K02483	0.0015193053852010257
Acidaminococcus fermentans	K09903	0.0015189557487633692
Fusobacterium necrophorum	K00059	0.0015186242072004973
Acidaminococcus fermentans	K01586	0.0015183405984524714
Acidaminococcus fermentans	K01468	0.001517492688564477
Pseudobutyrivibrio sp	K10240	0.0015167882329655657
Pseudobutyrivibrio sp	K07720	0.0015163475011184529
Agathobacter ruminis	K00764	0.0015152447970946492
Acidaminococcus fermentans	K03706	0.0015145831938507713
Mix cultures	K03686	0.0015132593603392913
Bacteroides uniformis	K02014	0.001512952155598293
Acidaminococcus fermentans	K01924	0.0015127377429180779
Bacteroides cellulosyliticus	K02982	0.0015127316985747879
Clostridium aminophilim	K09792	0.0015126810784385288
Bacteroides cellulosyliticus	K00343	0.0015126612562979076
Megasphera elasdenii	K07220	0.0015118466221619882
Clostridium aminophilim	K04749	0.0015116102760089943
Clostridium cadaveris	K04072	0.0015113089484955016
Clostridium aminophilim	K02909	0.001510156647123776
Bacteroides cellulosyliticus	K03699	0.0015088759430587012
Megasphera elasdenii	K09787	0.0015065596283856241
Clostridium cadaveris	K04567	0.0015056505890546907
Bacteroides uniformis	K01798	0.0015039943811050044
Mix cultures	K06200	0.0015039166902690128
Fusobacterium necrophorum	K07584	0.0015028993989564337
Fusobacterium necrophorum	K02946	0.0015005387338664859
Clostridium aminophilim	K02886	0.0015003972540823972
Pseudobutyrivibrio sp	K11754	0.0015003470188428387
Bacteroides cellulosyliticus	K02600	0.001499194946636136
Prevotella ruminicola	K02888	0.0014984683850873782
Clostridium cadaveris	K02838	0.001498079168792503
Fusobacterium necrophorum	K03615	0.0014969559741414094
Acidaminococcus fermentans	K02770	0.0014960954331556806
Agathobacter ruminis	K02992	0.0014935188133064633
Bacteroides uniformis	K02503	0.0014932581586694815
Fusobacterium necrophorum	K00948	0.0014927587901991542
Pseudobutyrivibrio sp	K01421	0.0014916281931716955
Bacteroides uniformis	K01992	0.0014914782595384587
Agathobacter ruminis	K00134	0.0014882997973814005
Clostridium aminophilim	K07258	0.0014878689434286803
Clostridium aminophilim	K01153	0.0014877954732566228
Clostridium cadaveris	K02935	0.0014877216104266712
Prevotella ruminicola	K11921	0.0014865421094388787
Bacteroides cellulosyliticus	K03885	0.001485946717167577
Prevotella ruminicola	K03671	0.0014832197897939397
Bacteroides cellulosyliticus	K00175	0.0014823451481555294
Clostridium cadaveris	K07030	0.001479692238092579
Clostridium aminophilim	K03415	0.0014793811015455295
Acidaminococcus fermentans	K01610	0.0014788878501346206
Clostridium aminophilim	K08303	0.0014784711363302414
Butyrivibrio proteoclasticus	K00700	0.0014770058037780899
Pseudobutyrivibrio sp	K07282	0.0014766433103698628
Bacteroides cellulosyliticus	K02994	0.0014763767369069566
Fusobacterium necrophorum	K01258	0.0014760498635367312
Mix cultures	K04567	0.001475947573507297
Bacteroides cellulosyliticus	K01912	0.0014756736124600925
Mix cultures	K03531	0.0014756437331131
Pseudobutyrivibrio sp	K01915	0.0014749378697440788
Mix cultures	K04485	0.0014743756557547465
Fusobacterium necrophorum	K00603	0.0014721391667023064
Ruminococcus flavefaciens	K02950	0.0014708239232343189
Agathobacter ruminis	K02419	0.0014707858851743978
Pseudobutyrivibrio sp	K01005	0.0014693616537653916
Clostridium cadaveris	K22278	0.0014691036036818495
Clostridium aminophilim	K01425	0.0014691012400303736
Clostridium aminophilim	K00123	0.0014688070777640091
Prevotella ruminicola	K00053	0.001467749706524172
Megasphera elasdenii	K03585	0.0014658783892354615
Acidaminococcus fermentans	K02871	0.0014652215378222425
Bacteroides cellulosyliticus	K00347	0.0014636469756309002
Pseudobutyrivibrio sp	K18682	0.001463229732414258
Bacteroides cellulosyliticus	K02357	0.0014627555502376996
Megasphera elasdenii	K18929	0.0014622211686090994
Fusobacterium necrophorum	K02028	0.0014613391011106397
Clostridium aminophilim	K01039	0.0014612996604120732
Ruminococcus flavefaciens	K02986	0.0014609233651184132
Pseudobutyrivibrio sp	K02886	0.0014595314173493554
Megasphera elasdenii	K03833	0.0014592917376338001
Clostridium cadaveris	K02335	0.0014589081318715467
Agathobacter ruminis	K02557	0.0014573658854310106
Fusobacterium necrophorum	K02919	0.0014564731635899504
Clostridium cadaveris	K07736	0.0014560833125891125
Bacteroides cellulosyliticus	K03327	0.0014552337779115345
Bacteroides uniformis	K06973	0.0014533660720746475
Acidaminococcus fermentans	K00249	0.0014524031353978586
Ruminococcus flavefaciens	K07484	0.0014518915662828764
Clostridium cadaveris	K02876	0.0014513946586667285
Clostridium aminophilim	K00817	0.001451135135266831
Mix cultures	K00033	0.0014487881417059947
Fusobacterium necrophorum	K01744	0.0014483471148154206
Clostridium aminophilim	K00705	0.0014481122664061381
Acidaminococcus fermentans	K16363	0.001447315676069893
Acidaminococcus fermentans	K02838	0.0014471327935450316
Agathobacter ruminis	K02338	0.0014469252777331632
Prevotella ruminicola	K02935	0.001445873509477496
Clostridium cadaveris	K09022	0.0014455380542190898
Clostridium aminophilim	K12574	0.0014446732623692733
Acidaminococcus fermentans	K20904	0.001443142629366235
Fusobacterium necrophorum	K15987	0.0014429440714102517
Clostridium aminophilim	K02992	0.00144132322202529
Pseudobutyrivibrio sp	K03150	0.001440100891567951
Mix cultures	K01955	0.0014388095036087139
Bacteroides cellulosyliticus	K01277	0.0014372139084582944
Megasphera elasdenii	K01208	0.0014357535444463002
Acidaminococcus fermentans	K12132	0.0014352454294290337
Clostridium aminophilim	K02469	0.0014346491649443534
Bacteroides uniformis	K17609	0.0014344224729656296
Fusobacterium necrophorum	K03742	0.0014343959037827383
Clostridium aminophilim	K03495	0.0014324919832520858
Megasphera elasdenii	K15986	0.0014309258157824305
Clostridium aminophilim	K01714	0.0014304003538653585
Agathobacter ruminis	K00948	0.001428947302301933
Clostridium cadaveris	K07699	0.0014286796339457813
Pseudobutyrivibrio sp	K21071	0.0014268597739003467
Butyrivibrio proteoclasticus	K09749	0.0014248832411178172
Ruminococcus flavefaciens	K00600	0.0014247392433505857
Pseudobutyrivibrio sp	K02238	0.0014242728695803373
Bacteroides cellulosyliticus	K01756	0.0014230585559483221
Megasphera elasdenii	K03977	0.00142247073548555
Clostridium aminophilim	K02867	0.0014220322892341975
Clostridium cadaveris	K02030	0.0014207001184749894
Pseudobutyrivibrio sp	K23675	0.0014206895280407686
Clostridium aminophilim	K06287	0.0014188352019838773
Megasphera elasdenii	K03569	0.00141855903385996
Mix cultures	K06142	0.0014177901869737936
Butyrivibrio proteoclasticus	K19294	0.001417398763655295
Clostridium cadaveris	K21579	0.0014169161930119043
Bacteroides uniformis	K01887	0.0014162258714649784
Mix cultures	K03614	0.0014159564183016259
Pseudobutyrivibrio sp	K03723	0.0014158606399767508
Butyrivibrio proteoclasticus	K02417	0.0014151865009799083
Mix cultures	K05808	0.0014141183785588618
Bacteroides uniformis	K01262	0.0014138563017709418
Megasphera elasdenii	K00677	0.0014136005148250208
Butyrivibrio proteoclasticus	K01139	0.0014120645228118396
Fusobacterium necrophorum	K04488	0.0014118857913335615
Clostridium cadaveris	K18013	0.0014106371235104334
Mix cultures	K25031	0.0014099688450235188
Fusobacterium necrophorum	K02343	0.0014097432325015581
Ruminococcus flavefaciens	K00767	0.0014092051423999904
Megasphera elasdenii	K06409	0.001408861035658843
Clostridium cadaveris	K05837	0.0014086557853842684
Acidaminococcus fermentans	K02994	0.001408095687329139
Butyrivibrio proteoclasticus	K02470	0.0014080535045031951
Bacteroides cellulosyliticus	K00874	0.0014077406344231037
Pseudobutyrivibrio sp	K02003	0.0014067202447127173
Ruminococcus gnavus	K15923	0.0014065720156467797
Clostridium aminophilim	K02601	0.00140545469343271
Prevotella ruminicola	K06207	0.001404744896026814
Fusobacterium necrophorum	K18707	0.0014044359825172532
Clostridium aminophilim	K03784	0.001403702893781428
Ruminococcus flavefaciens	K01912	0.0014033223192889436
Bacteroides cellulosyliticus	K00341	0.0014027601019710135
Clostridium aminophilim	K12942	0.0014020935756667578
Bacteroides cellulosyliticus	K03781	0.0014013782081502505
Fusobacterium necrophorum	K03610	0.0014011848228043175
Megasphera elasdenii	K00789	0.0014004490052912256
Agathobacter ruminis	K25086	0.0014001669671173014
Clostridium aminophilim	K01923	0.0013996419322045632
Agathobacter ruminis	K03466	0.001398709828692029
Agathobacter ruminis	K15772	0.0013976594490603574
Ruminococcus gnavus	K16511	0.0013973673998387724
Pseudobutyrivibrio sp	K08483	0.0013960468691109004
Mix cultures	K01952	0.001395657821633503
Butyrivibrio proteoclasticus	K02396	0.0013949246559156214
Ruminococcus flavefaciens	K01990	0.0013935947023835224
Bacteroides cellulosyliticus	K14445	0.001392840468117724
Fusobacterium necrophorum	K02064	0.0013905539933183001
Mix cultures	K01872	0.001390105339559184
Prevotella ruminicola	K01869	0.0013895133382700164
Fusobacterium necrophorum	K01126	0.0013890206503524647
Megasphera elasdenii	K03091	0.0013889379324796827
Ruminococcus flavefaciens	K07030	0.0013881770374265866
Bacteroides cellulosyliticus	K00179	0.0013876753834137004
Bacteroides cellulosyliticus	K06221	0.0013870795412918684
Prevotella ruminicola	K15633	0.0013860036057220294
Agathobacter ruminis	K00057	0.0013846687414684694
Bacteroides uniformis	K00036	0.0013836435879478908
Acidaminococcus fermentans	K01139	0.0013832901666842872
Clostridium cadaveris	K02519	0.0013827001175697284
Clostridium aminophilim	K07862	0.0013775455212501053
Megasphera elasdenii	K09773	0.0013753703632709985
Megasphera elasdenii	K05366	0.001375261225238067
Megasphera elasdenii	K02518	0.001374892161223229
Clostridium cadaveris	K03718	0.0013739929743060522
Acidaminococcus fermentans	K01624	0.0013736472699188622
Agathobacter ruminis	K02109	0.0013729216593292848
Clostridium aminophilim	K14441	0.0013722350394428499
Megasphera elasdenii	K01945	0.0013719042367661056
Agathobacter ruminis	K07456	0.0013714575635903397
Agathobacter ruminis	K07484	0.0013695977004593647
Megasphera elasdenii	K07090	0.0013694483124818428
Clostridium aminophilim	K01265	0.001368485073508952
Acidaminococcus fermentans	K03686	0.0013683603023819568
Agathobacter ruminis	K02416	0.0013653901990275967
Megasphera elasdenii	K03100	0.0013631878162971454
Ruminococcus flavefaciens	K00939	0.0013585533264969178
Clostridium cadaveris	K10947	0.0013581543040021202
Megasphera elasdenii	K02114	0.0013581201875831803
Bacteroides cellulosyliticus	K01251	0.0013578469573244808
Prevotella ruminicola	K01893	0.001357619069678601
Fusobacterium necrophorum	K05540	0.0013563527867609406
Agathobacter ruminis	K08217	0.0013562558238552945
Megasphera elasdenii	K02028	0.001356024120462537
Bacteroides uniformis	K09704	0.0013543729332131404
Fusobacterium necrophorum	K06941	0.0013537634943691893
Bacteroides cellulosyliticus	K03701	0.001353354255500447
Ruminococcus flavefaciens	K03043	0.0013526644296659438
Bacteroides uniformis	K00259	0.0013509905156183196
Ruminococcus flavefaciens	K00656	0.001350644219247256
Clostridium cadaveris	K09469	0.0013504238962586288
Clostridium cadaveris	K02906	0.001350380479466568
Fusobacterium necrophorum	K01139	0.001350338263518918
Pseudobutyrivibrio sp	K00820	0.0013485628031480595
Megasphera elasdenii	K18700	0.0013485554971167948
Clostridium aminophilim	K02411	0.001347888956552361
Ruminococcus flavefaciens	K02687	0.0013473644222119678
Bacteroides cellulosyliticus	K00059	0.0013471448170303878
Megasphera elasdenii	K01465	0.0013469235317967684
Acidaminococcus fermentans	K02863	0.0013467967901323772
Clostridium cadaveris	K01448	0.0013448083093442215
Ruminococcus flavefaciens	K07085	0.0013443891922215578
Prevotella ruminicola	K02338	0.0013440912655858746
Prevotella ruminicola	K02992	0.001342523812214929
Clostridium aminophilim	K01338	0.0013422855352762104
Mix cultures	K16898	0.001341911349163241
Fusobacterium necrophorum	K13542	0.0013417805061151343
Ruminococcus flavefaciens	K20074	0.0013417703708007921
Mix cultures	K01358	0.0013415584588602446
Pseudobutyrivibrio sp	K01810	0.001341261984289366
Agathobacter ruminis	K04079	0.0013410277131057351
Fusobacterium necrophorum	K11016	0.0013408626129792598
Fusobacterium necrophorum	K04567	0.0013400829748204572
Ruminococcus flavefaciens	K03580	0.001336818883426947
Pseudobutyrivibrio sp	K01448	0.0013359157153613461
Megasphera elasdenii	K12573	0.0013358146306291156
Clostridium cadaveris	K02029	0.0013353817889018111
Agathobacter ruminis	K02401	0.0013352194043151256
Agathobacter ruminis	K02417	0.0013349892876574109
Clostridium aminophilim	K02357	0.0013346644615174273
Clostridium cadaveris	K01938	0.0013344868415107653
Clostridium aminophilim	K04095	0.0013331331625524845
Acidaminococcus fermentans	K01915	0.001333080600767764
Pseudobutyrivibrio sp	K15894	0.0013326581321435565
Ruminococcus flavefaciens	K01952	0.0013312596591661503
Acidaminococcus fermentans	K04485	0.0013310855186783657
Mix cultures	K05601	0.0013310541088082622
Acidaminococcus fermentans	K02563	0.0013283755321735998
Clostridium cadaveris	K01839	0.0013283360488371507
Bacteroides uniformis	K05808	0.0013278046139144934
Acidaminococcus fermentans	K03665	0.0013270953544995694
Clostridium aminophilim	K07052	0.0013262819595381637
Clostridium aminophilim	K02954	0.0013245287456814436
Fusobacterium necrophorum	K03324	0.0013232433317316686
Bacteroides cellulosyliticus	K07568	0.0013229433648657128
Megasphera elasdenii	K06178	0.0013228437780376462
Mix cultures	K00820	0.001321568682373254
Bacteroides uniformis	K02601	0.0013213358162782237
Megasphera elasdenii	K18189	0.001320109203052356
Acidaminococcus fermentans	K07137	0.001318898892248958
Bacteroides cellulosyliticus	K01897	0.00131883082961855
Agathobacter ruminis	K02986	0.0013179484580155703
Bacteroides uniformis	K21739	0.0013176696821304867
Megasphera elasdenii	K00249	0.001317317223581777
Mix cultures	K03617	0.0013172765665235054
Megasphera elasdenii	K03218	0.0013171212644182795
Mix cultures	K09014	0.0013168492507277959
Clostridium cadaveris	K01715	0.0013162609643416283
Fusobacterium necrophorum	K00525	0.0013161205006409372
Clostridium cadaveris	K01258	0.0013154166513320517
Bacteroides cellulosyliticus	K18189	0.0013154076298008018
Butyrivibrio proteoclasticus	K07315	0.0013153865763622422
Acidaminococcus fermentans	K02906	0.0013149918564905531
Bacteroides uniformis	K01278	0.0013135117409853645
Ruminococcus flavefaciens	K07317	0.0013135018353253487
Clostridium aminophilim	K00088	0.001313348050652273
Mix cultures	K02601	0.001311790624757793
Bacteroides uniformis	K00177	0.0013114270865900457
Pseudobutyrivibrio sp	K01154	0.0013111197583976998
Fusobacterium necrophorum	K01267	0.001311053679534473
Bacteroides uniformis	K00691	0.001310848769568295
Acidaminococcus fermentans	K06941	0.0013105361731575638
Megasphera elasdenii	K01524	0.0013096529946200804
Clostridium aminophilim	K02878	0.0013077878760334835
Clostridium cadaveris	K01924	0.0013077622494959023
Agathobacter ruminis	K03699	0.001307749796332069
Clostridium aminophilim	K11927	0.0013073601973070323
Megasphera elasdenii	K12506	0.0013068786366951341
Mix cultures	K03615	0.0013061965075670636
Clostridium cadaveris	K18346	0.0013055608505892697
Acidaminococcus fermentans	K02004	0.0013049333176231703
Megasphera elasdenii	K07277	0.0013044216517682414
Agathobacter ruminis	K03569	0.0013040953362118855
Fusobacterium necrophorum	K07058	0.0013037375174667642
Mix cultures	K00700	0.0013035452910414463
Fusobacterium necrophorum	K07001	0.0013027230180423658
Butyrivibrio proteoclasticus	K25232	0.0013016374672114761
Clostridium aminophilim	K02881	0.0013015729845948908
Agathobacter ruminis	K21064	0.0012999952521597247
Clostridium aminophilim	K03111	0.001299363257919241
Butyrivibrio proteoclasticus	K01886	0.0012984327876349815
Clostridium aminophilim	K01744	0.0012974884539686503
Ruminococcus flavefaciens	K01265	0.0012966990341172656
Agathobacter ruminis	K03101	0.0012964912296033187
Fusobacterium necrophorum	K03655	0.0012957908144095906
Mix cultures	K01803	0.0012954293015377302
Clostridium aminophilim	K03070	0.0012946126245849527
Agathobacter ruminis	K04486	0.0012944825680843888
Prevotella ruminicola	K01835	0.0012937623823492074
Bacteroides cellulosyliticus	K01883	0.0012934368406129668
Clostridium aminophilim	K08986	0.0012931388857093725
Bacteroides uniformis	K02864	0.0012922853099672216
Fusobacterium necrophorum	K03527	0.001292103763329172
Mix cultures	K18475	0.0012912743115662125
Bacteroides cellulosyliticus	K01940	0.0012903543295244317
Ruminococcus gnavus	K18682	0.0012891798140374127
Fusobacterium necrophorum	K01961	0.0012884362651206186
Ruminococcus flavefaciens	K03388	0.0012883689182881498
Prevotella ruminicola	K02867	0.00128737330610894
Bacteroides uniformis	K18189	0.0012871427979463256
Mix cultures	K02114	0.001285301265273966
Mix cultures	K15986	0.0012837901993267482
Agathobacter ruminis	K13626	0.001283623447709696
Megasphera elasdenii	K03696	0.0012822720446449116
Clostridium aminophilim	K07495	0.0012817703659612919
Acidaminococcus fermentans	K03086	0.001281723862649837
Clostridium aminophilim	K11690	0.0012803742386362825
Clostridium cadaveris	K02931	0.0012784286989611826
Prevotella ruminicola	K02429	0.0012784115618359247
Butyrivibrio proteoclasticus	K02400	0.001278377696091759
Prevotella ruminicola	K02863	0.0012782582240061582
Butyrivibrio proteoclasticus	K02884	0.001277633383415928
Megasphera elasdenii	K00833	0.0012766878451336938
Agathobacter ruminis	K11755	0.0012760177319141816
Bacteroides uniformis	K12373	0.0012757468276254481
Ruminococcus flavefaciens	K09157	0.0012756765944799977
Megasphera elasdenii	K02499	0.0012756709676024602
Butyrivibrio proteoclasticus	K02483	0.001275048964402626
Bacteroides cellulosyliticus	K02996	0.0012749417146517958
Bacteroides cellulosyliticus	K01866	0.0012733229686025713
Clostridium aminophilim	K18332	0.0012728816999775395
Megasphera elasdenii	K03654	0.0012726142254618523
Bacteroides cellulosyliticus	K02952	0.0012722147819159116
Fusobacterium necrophorum	K01845	0.0012709966366806983
Fusobacterium necrophorum	K00969	0.0012698381681508718
Mix cultures	K08309	0.0012695255525154575
Ruminococcus flavefaciens	K07448	0.0012695207980750836
Prevotella ruminicola	K00971	0.0012683764527545447
Megasphera elasdenii	K01879	0.001268344109216722
Clostridium aminophilim	K06972	0.0012662057963087876
Clostridium cadaveris	K11752	0.0012661807138171365
Pseudobutyrivibrio sp	K10548	0.001265072861501531
Clostridium cadaveris	K02346	0.0012648705461292356
Bacteroides uniformis	K02887	0.001263609397904121
Clostridium aminophilim	K02073	0.0012633411614053666
Clostridium aminophilim	K03737	0.0012630031782577362
Pseudobutyrivibrio sp	K00702	0.001262926689028634
Fusobacterium necrophorum	K06400	0.0012626987947976104
Bacteroides cellulosyliticus	K01889	0.001262626689069919
Acidaminococcus fermentans	K02111	0.0012626043259597705
Bacteroides uniformis	K00798	0.00126200543530366
Bacteroides uniformis	K02884	0.0012615962790720587
Ruminococcus flavefaciens	K05825	0.0012610501362490933
Megasphera elasdenii	K01928	0.0012605654952786162
Fusobacterium necrophorum	K06381	0.0012604947794857975
Bacteroides uniformis	K00605	0.0012599123191664677
Acidaminococcus fermentans	K01921	0.001259877713770926
Bacteroides uniformis	K02108	0.0012592581235932826
Megasphera elasdenii	K03177	0.001257383945159409
Agathobacter ruminis	K01892	0.001257115981511571
Megasphera elasdenii	K03763	0.0012568738799874652
Fusobacterium necrophorum	K00249	0.0012567988712096673
Clostridium cadaveris	K10794	0.001254670526293312
Acidaminococcus fermentans	K03217	0.0012538093390823397
Bacteroides cellulosyliticus	K00208	0.0012537744748708569
Mix cultures	K03613	0.0012533441693980938
Acidaminococcus fermentans	K02948	0.0012532773171918335
Bacteroides uniformis	K01491	0.001252795845728375
Pseudobutyrivibrio sp	K02337	0.0012527323697823745
Butyrivibrio proteoclasticus	K01190	0.001250652048917056
Fusobacterium necrophorum	K03531	0.0012503682362752407
Fusobacterium necrophorum	K13292	0.001250304369308634
Agathobacter ruminis	K01626	0.0012503003732512114
Megasphera elasdenii	K00912	0.0012483361506839133
Bacteroides cellulosyliticus	K21908	0.001248295798312521
Fusobacterium necrophorum	K03498	0.0012466185706442104
Butyrivibrio proteoclasticus	K02108	0.0012462895496226025
Clostridium aminophilim	K02892	0.0012456084317715066
Clostridium aminophilim	K00939	0.0012454771109692375
Butyrivibrio proteoclasticus	K14680	0.001245421184834133
Clostridium cadaveris	K02933	0.0012451335731177983
Prevotella ruminicola	K01284	0.0012444727888476239
Clostridium cadaveris	K03482	0.0012426394892717236
Bacteroides cellulosyliticus	K01873	0.0012421909152230493
Bacteroides uniformis	K00174	0.0012419197069869054
Bacteroides cellulosyliticus	K06158	0.001241472593714043
Megasphera elasdenii	K01448	0.0012412880559766863
Fusobacterium necrophorum	K01803	0.0012411535128109684
Mix cultures	K04759	0.0012409060567744284
Agathobacter ruminis	K07001	0.0012407190068757766
Agathobacter ruminis	K13789	0.0012405860042067824
Clostridium aminophilim	K02337	0.0012404436675108954
Ruminococcus flavefaciens	K01243	0.0012396077013393583
Megasphera elasdenii	K00075	0.0012388663566719172
Pseudobutyrivibrio sp	K07052	0.0012378241359974305
Clostridium cadaveris	K02994	0.001237681548387444
Ruminococcus flavefaciens	K03466	0.0012367436436871927
Fusobacterium necrophorum	K03453	0.0012348932861110844
Bacteroides uniformis	K02986	0.001234861217631244
Bacteroides uniformis	K16053	0.0012347130814482222
Mix cultures	K01958	0.0012333669677982717
Fusobacterium necrophorum	K03310	0.0012328429902551733
Mix cultures	K03412	0.0012328063785624621
Ruminococcus flavefaciens	K02469	0.0012321327664769881
Butyrivibrio proteoclasticus	K04759	0.0012307210094864717
Mix cultures	K15866	0.0012304559167260246
Bacteroides cellulosyliticus	K00925	0.0012299934454405067
Fusobacterium necrophorum	K03437	0.0012296034574859798
Ruminococcus gnavus	K01006	0.0012280825091089012
Megasphera elasdenii	K02495	0.0012246356575487125
Agathobacter ruminis	K01923	0.0012238658784969607
Megasphera elasdenii	K04068	0.0012236825487966867
Agathobacter ruminis	K01629	0.001223638299950275
Mix cultures	K09458	0.0012236077144967884
Ruminococcus flavefaciens	K02003	0.001223299831144817
Acidaminococcus fermentans	K09157	0.001223168203325998
Clostridium cadaveris	K02970	0.001222345695898873
Butyrivibrio proteoclasticus	K03616	0.0012220787123059902
Clostridium cadaveris	K07052	0.0012219969287801105
Prevotella ruminicola	K03737	0.0012219491654086008
Acidaminococcus fermentans	K06142	0.0012216718917589494
Agathobacter ruminis	K00974	0.0012187346698193813
Mix cultures	K09157	0.0012171929414565214
Clostridium cadaveris	K18889	0.001216531863977638
Mix cultures	K02499	0.0012157963383779046
Mix cultures	K07137	0.0012151646994382728
Agathobacter ruminis	K01839	0.0012145529501082824
Acidaminococcus fermentans	K03742	0.0012141238311873925
Fusobacterium necrophorum	K02871	0.0012128540542639024
Acidaminococcus fermentans	K03070	0.001212743899408892
Fusobacterium necrophorum	K07816	0.001212586094415155
Clostridium cadaveris	K15633	0.0012124541662152303
Bacteroides cellulosyliticus	K13378	0.001210881826406471
Agathobacter ruminis	K00705	0.001210579742621081
Butyrivibrio proteoclasticus	K07273	0.0012104384890700786
Butyrivibrio proteoclasticus	K15633	0.001208970539070523
Clostridium aminophilim	K01243	0.0012078906814902745
Bacteroides uniformis	K09797	0.0012070258413842756
Clostridium aminophilim	K14058	0.0012059382322431795
Acidaminococcus fermentans	K03581	0.001204763571051299
Megasphera elasdenii	K01883	0.0012039209675853758
Prevotella ruminicola	K12373	0.001202679711467954
Clostridium cadaveris	K02119	0.0012015090632507535
Agathobacter ruminis	K09809	0.0011994519878283498
Ruminococcus gnavus	K21636	0.00119793405733195
Clostridium aminophilim	K02012	0.001197440934371973
Fusobacterium necrophorum	K07175	0.0011968146278185632
Ruminococcus flavefaciens	K02933	0.0011962829815524733
Megasphera elasdenii	K07137	0.001194921809353211
Megasphera elasdenii	K00981	0.0011948956880514466
Acidaminococcus fermentans	K15539	0.0011948380376565427
Mix cultures	K04096	0.001194605739815027
Pseudobutyrivibrio sp	K25086	0.0011928694875919326
Ruminococcus flavefaciens	K03100	0.001191965128870488
Fusobacterium necrophorum	K02233	0.0011908801404863522
Fusobacterium necrophorum	K01698	0.0011902296873637884
Clostridium cadaveris	K03696	0.0011896662889963052
Megasphera elasdenii	K05896	0.0011896319304886887
Butyrivibrio proteoclasticus	K02647	0.0011890601749920452
Ruminococcus flavefaciens	K00882	0.0011889949623540151
Megasphera elasdenii	K18122	0.0011888181823104889
Clostridium cadaveris	K00177	0.0011884294033168209
Prevotella ruminicola	K01890	0.0011884192932996769
Mix cultures	K03555	0.0011877059366379888
Bacteroides cellulosyliticus	K04771	0.0011868048171211104
Butyrivibrio proteoclasticus	K02397	0.0011866825094998075
Pseudobutyrivibrio sp	K10547	0.0011861626986141302
Clostridium aminophilim	K02899	0.0011857006408069572
Clostridium cadaveris	K01304	0.001185094320290614
Agathobacter ruminis	K09121	0.001184940001024786
Clostridium aminophilim	K06131	0.001183655976036441
Clostridium aminophilim	K02874	0.0011836405816484973
Clostridium cadaveris	K07258	0.0011833176808263009
